Sticker | n0thing | MLG Columbus 2016,"[-8.24, 10.24]"
Sticker | ScreaM | MLG Columbus 2016,"[-2.58, 14.9]"
Sticker | Luminosity Gaming (Foil) | MLG Columbus 2016,"[-23.68, 43.11]"
Sticker | FaZe Clan (Holo) | MLG Columbus 2016,"[-2.8499999999999996, 13.0]"
Sticker | Team Liquid (Holo) | MLG Columbus 2016,"[2.41, 24.46]"
Sticker | f0rest (Foil) | MLG Columbus 2016,"[-8.24, 14.99]"
Autograph Capsule | Challengers (Foil) | MLG Columbus 2016,"[-3.6799999999999997, 25.0]"
Sticker | Natus Vincere (Foil) | MLG Columbus 2016,"[-9.670000000000002, 40.0]"
Sticker | kennyS (Foil) | MLG Columbus 2016,"[-42.599999999999994, 120.0]"
Sticker | coldzera (Foil) | MLG Columbus 2016,"[-1.0799999999999983, 29.0]"
Sticker | GeT_RiGhT (Foil) | MLG Columbus 2016,"[-8.97, 14.99]"
Sticker | Luminosity Gaming (Holo) | MLG Columbus 2016,"[0.35999999999999943, 15.0]"
Sticker | olofmeister (Foil) | MLG Columbus 2016,"[-1.0899999999999999, 21.99]"
Sticker | Team Liquid (Foil) | MLG Columbus 2016,"[-0.4399999999999977, 39.0]"
Sticker | jasonR (Foil) | MLG Columbus 2016,"[-15.989999999999998, 29.99]"
Sticker | FaZe Clan (Foil) | MLG Columbus 2016,"[-1.5700000000000003, 16.0]"
Sticker | Cloud9 (Holo) | MLG Columbus 2016,"[-12.96, 29.95]"
Sticker | G2 Esports (Foil) | MLG Columbus 2016,"[0.15000000000000036, 13.0]"
Sticker | Natus Vincere (Holo) | MLG Columbus 2016,"[-1.8599999999999994, 16.9]"
Sticker | FalleN (Foil) | MLG Columbus 2016,"[-2.4899999999999984, 20.0]"
Sticker | Zeus (Foil) | MLG Columbus 2016,"[-6.97, 12.0]"
Sticker | s1mple | MLG Columbus 2016,"[-9.099999999999998, 19.99]"
Sticker | Splyce (Foil) | MLG Columbus 2016,"[-15.760000000000002, 35.0]"
Sticker | Ninjas in Pyjamas (Foil) | MLG Columbus 2016,"[0.46000000000000085, 13.0]"
Sticker | flusha (Foil) | MLG Columbus 2016,"[-15.620000000000001, 20.0]"
Sticker | chrisJ (Foil) | MLG Columbus 2016,"[-0.9700000000000006, 10.98]"
Sticker | Happy (Foil) | MLG Columbus 2016,"[-11.96, 25.0]"
Sticker | Fnatic (Foil) | MLG Columbus 2016,"[-30.51, 50.0]"
Sticker | Gambit Gaming (Foil) | MLG Columbus 2016,"[-0.3099999999999987, 28.0]"
Sticker | Team EnVyUs (Foil) | MLG Columbus 2016,"[-3.619999999999999, 17.99]"
Sticker | Counter Logic Gaming (Holo) | MLG Columbus 2016,"[0.8699999999999992, 12.99]"
Sticker | Stewie2K (Foil) | MLG Columbus 2016,"[-22.27, 50.0]"
Sticker | mousesports (Foil) | MLG Columbus 2016,"[-1.4399999999999995, 11.9]"
Sticker | rain (Foil) | MLG Columbus 2016,"[-6.289999999999999, 16.99]"
Sticker | Skadoodle (Foil) | MLG Columbus 2016,"[0.3000000000000007, 21.98]"
Sticker | Cloud9 (Foil) | MLG Columbus 2016,"[-47.87, 80.0]"
Sticker | NBK- (Foil) | MLG Columbus 2016,"[-6.35, 12.5]"
Sticker | Xyp9x (Foil) | MLG Columbus 2016,"[-3.139999999999999, 16.33]"
Sticker | shox (Foil) | MLG Columbus 2016,"[-9.739999999999998, 24.99]"
Sticker | Virtus.Pro (Foil) | MLG Columbus 2016,"[-0.6999999999999993, 15.0]"
Sticker | denis (Foil) | MLG Columbus 2016,"[-7.85, 12.0]"
Sticker | Flipsid3 Tactics (Foil) | MLG Columbus 2016,"[-0.21999999999999886, 20.0]"
Sticker | n0thing (Foil) | MLG Columbus 2016,"[-7.489999999999998, 22.9]"
Sticker | shroud (Foil) | MLG Columbus 2016,"[-23.39, 70.0]"
Sticker | ScreaM (Foil) | MLG Columbus 2016,"[-26.529999999999998, 49.94]"
Sticker | s1mple (Foil) | MLG Columbus 2016,"[3.109999999999985, 129.99]"
Sticker | NiKo (Foil) | MLG Columbus 2016,"[-18.499999999999993, 69.99]"
Sticker | Counter Logic Gaming (Foil) | MLG Columbus 2016,"[-23.23, 50.0]"
★ Gut Knife | Fade (Minimal Wear),"[-21.209999999999994, 135.0]"
★ M9 Bayonet | Forest DDPAT (Minimal Wear),"[2.6500000000000057, 248.98]"
MLG Columbus 2016 Mirage Souvenir Package,"[-5.15, 15.8]"
MLG Columbus 2016 Cobblestone Souvenir Package,"[-897.0, 1500.0]"
★ Flip Knife | Stained (Factory New),"[4.0, 130.0]"
MLG Columbus 2016 Nuke Souvenir Package,"[-14.86, 99.89]"
★ Bowie Knife | Night (Factory New),"[-1479.99, 1799.99]"
Operation Breakout All Access Pass,"[-1.9699999999999989, 50.0]"
Sawed-Off | Rust Coat (Field-Tested),"[-0.6300000000000008, 10.99]"
Nova | Green Apple (Minimal Wear),"[-3.8099999999999987, 14.69]"
SSG 08 | Sand Dune (Field-Tested),"[-48.18, 49.1]"
USP-S | Royal Blue (Field-Tested),"[0.040000000000000924, 10.28]"
MAG-7 | Silver (Factory New),"[-1.5, 13.47]"
USP-S | Royal Blue (Minimal Wear),"[0.10000000000000142, 11.37]"
Nova | Green Apple (Factory New),"[0.10999999999999943, 12.55]"
MP9 | Dark Age (Factory New),"[-187.75, 275.0]"
P2000 | Chainmail (Factory New),"[-4.010000000000005, 90.0]"
AWP | Pink DDPAT (Field-Tested),"[3.1000000000000014, 14.7]"
M4A1-S | Master Piece (Minimal Wear),"[9.079999999999998, 41.49]"
XM1014 | Red Leather (Factory New),"[-1.1199999999999974, 23.49]"
Desert Eagle | Hand Cannon (Factory New),"[-276.84, 680.0]"
Desert Eagle | Pilot (Well-Worn),"[-18.67, 59.34]"
Sawed-Off | First Class (Minimal Wear),"[0.9900000000000002, 14.99]"
USP-S | Business Class (Minimal Wear),"[2.9800000000000004, 17.0]"
M4A1-S | Master Piece (Field-Tested),"[5.690000000000001, 26.25]"
AWP | Pink DDPAT (Battle-Scarred),"[1.9000000000000004, 15.44]"
CZ75-Auto | Chalice (Factory New),"[76.62, 324.99]"
MAC-10 | Commuter (Factory New),"[-241.82, 250.0]"
USP-S | Royal Blue (Well-Worn),"[-6.899999999999999, 16.9]"
Sawed-Off | Rust Coat (Battle-Scarred),"[-18.369999999999997, 28.45]"
AK-47 | Jet Set (Well-Worn),"[2.990000000000009, 98.99]"
USP-S | Business Class (Factory New),"[-33.449999999999996, 69.99]"
M4A1-S | Master Piece (Battle-Scarred),"[2.4700000000000006, 15.76]"
Desert Eagle | Pilot (Minimal Wear),"[6.040000000000006, 65.0]"
USP-S | Road Rash (Minimal Wear),"[1.1400000000000006, 26.89]"
USP-S | Road Rash (Well-Worn),"[3.789999999999999, 14.54]"
Desert Eagle | Hand Cannon (Field-Tested),"[11.0, 330.0]"
Desert Eagle | Urban DDPAT (Factory New),"[-16.32, 27.95]"
M4A1-S | Knight (Factory New),"[-850.0, 2850.0]"
AWP | Pink DDPAT (Well-Worn),"[2.17, 15.9]"
XM1014 | Red Leather (Battle-Scarred),"[-2.8999999999999986, 15.7]"
USP-S | Road Rash (Battle-Scarred),"[-1.7099999999999973, 19.99]"
AK-47 | First Class (Battle-Scarred),"[-21.4, 53.8]"
AK-47 | First Class (Field-Tested),"[-4.539999999999999, 44.99]"
AWP | Pink DDPAT (Minimal Wear),"[3.5700000000000003, 23.8]"
Desert Eagle | Hand Cannon (Battle-Scarred),"[-94.91999999999999, 299.0]"
SSG 08 | Sand Dune (Factory New),"[-1.6699999999999982, 23.99]"
P90 | Asiimov (Minimal Wear),"[3.5599999999999987, 12.59]"
★ Butterfly Knife | Boreal Forest (Field-Tested),"[24.44999999999999, 350.0]"
AK-47 | Jet Set (Minimal Wear),"[19.319999999999993, 175.0]"
StatTrak™ Desert Eagle | Conspiracy (Factory New),"[3.080000000000002, 17.59]"
StatTrak™ P90 | Asiimov (Field-Tested),"[2.469999999999999, 18.69]"
★ Butterfly Knife | Forest DDPAT (Field-Tested),"[52.59000000000003, 287.58]"
M4A1-S | Master Piece (Well-Worn),"[-8.8, 29.98]"
StatTrak™ M4A1-S | Cyrex (Minimal Wear),"[2.8900000000000006, 27.9]"
CZ75-Auto | Nitro (Factory New),"[-8.549999999999997, 24.97]"
M4A1-S | Master Piece (Factory New),"[-71.05, 190.0]"
★ Butterfly Knife | Stained (Field-Tested),"[42.48000000000002, 380.0]"
StatTrak™ M4A1-S | Cyrex (Field-Tested),"[2.119999999999999, 15.44]"
★ Butterfly Knife | Crimson Web (Field-Tested),"[212.11, 585.0]"
StatTrak™ Desert Eagle | Conspiracy (Minimal Wear),"[3.460000000000001, 11.0]"
P90 | Asiimov (Factory New),"[7.509999999999998, 31.6]"
★ Butterfly Knife | Night (Battle-Scarred),"[26.019999999999982, 350.0]"
★ Butterfly Knife | Night (Field-Tested),"[91.33999999999997, 362.16]"
StatTrak™ Glock-18 | Water Elemental (Factory New),"[5.920000000000002, 27.0]"
★ Butterfly Knife | Night (Minimal Wear),"[48.049999999999955, 665.0]"
Glock-18 | Night (Factory New),"[-54.97, 74.99]"
★ Butterfly Knife | Urban Masked (Field-Tested),"[56.5, 289.0]"
StatTrak™ P90 | Asiimov (Battle-Scarred),"[1.6199999999999992, 10.65]"
StatTrak™ Glock-18 | Water Elemental (Well-Worn),"[-6.220000000000001, 19.0]"
StatTrak™ P90 | Asiimov (Well-Worn),"[0.7899999999999991, 14.24]"
★ Butterfly Knife | Fade (Factory New),"[200.08999999999992, 1799.91]"
USP-S | Road Rash (Factory New),"[5.670000000000002, 42.82]"
StatTrak™ Glock-18 | Water Elemental (Minimal Wear),"[3.5, 15.84]"
★ Butterfly Knife | Slaughter (Factory New),"[297.03999999999996, 1095.0]"
Desert Eagle | Pilot (Factory New),"[-10.269999999999996, 119.92]"
★ Butterfly Knife | Safari Mesh (Field-Tested),"[75.05000000000001, 260.0]"
★ Butterfly Knife | Blue Steel (Battle-Scarred),"[64.53999999999996, 587.0]"
★ Butterfly Knife | Scorched (Field-Tested),"[86.96000000000001, 250.79]"
★ StatTrak™ Butterfly Knife | Scorched (Minimal Wear),"[67.48000000000002, 354.99]"
★ Butterfly Knife | Stained (Minimal Wear),"[57.620000000000005, 394.0]"
★ Butterfly Knife | Crimson Web (Minimal Wear),"[-6.009999999999991, 2000.0]"
★ Butterfly Knife | Slaughter (Minimal Wear),"[195.77999999999997, 850.0]"
★ Butterfly Knife | Stained (Well-Worn),"[70.21999999999997, 324.85]"
★ Butterfly Knife,"[296.02, 930.0]"
★ StatTrak™ Butterfly Knife | Night (Field-Tested),"[42.97000000000003, 450.0]"
★ Butterfly Knife | Stained (Battle-Scarred),"[-16.340000000000032, 414.36]"
★ Butterfly Knife | Slaughter (Field-Tested),"[118.06999999999994, 819.98]"
★ Butterfly Knife | Blue Steel (Field-Tested),"[75.53999999999996, 569.99]"
P250 | Asiimov (Minimal Wear),"[-0.9400000000000013, 17.93]"
★ Butterfly Knife | Case Hardened (Battle-Scarred),"[-173.94, 629.0]"
★ StatTrak™ Butterfly Knife | Safari Mesh (Field-Tested),"[51.00999999999999, 279.99]"
StatTrak™ AUG | Fleet Flock (Minimal Wear),"[-4.609999999999999, 12.85]"
AUG | Fleet Flock (Factory New),"[-8.129999999999999, 16.99]"
M4A1-S | Chantico's Fire (Minimal Wear),"[2.0500000000000007, 18.72]"
StatTrak™ PP-Bizon | Judgement of Anubis (Factory New),"[-1.3800000000000026, 39.99]"
StatTrak™ P250 | Asiimov (Field-Tested),"[1.2899999999999991, 10.3]"
StatTrak™ M4A1-S | Chantico's Fire (Well-Worn),"[-5.09, 25.64]"
StatTrak™ PP-Bizon | Judgement of Anubis (Field-Tested),"[-3.25, 15.0]"
StatTrak™ SSG 08 | Ghost Crusader (Factory New),"[1.1899999999999995, 11.66]"
StatTrak™ M4A1-S | Chantico's Fire (Field-Tested),"[2.460000000000001, 29.0]"
M4A1-S | Chantico's Fire (Factory New),"[15.29, 44.99]"
★ Butterfly Knife | Safari Mesh (Battle-Scarred),"[43.00999999999999, 280.0]"
StatTrak™ UMP-45 | Primal Saber (Factory New),"[-14.389999999999997, 39.98]"
StatTrak™ AUG | Fleet Flock (Factory New),"[1.7899999999999991, 29.89]"
StatTrak™ M4A1-S | Chantico's Fire (Battle-Scarred),"[1.4200000000000017, 17.68]"
StatTrak™ M4A1-S | Chantico's Fire (Minimal Wear),"[3.3500000000000014, 60.37]"
★ StatTrak™ Butterfly Knife | Urban Masked (Field-Tested),"[20.029999999999973, 334.99]"
StatTrak™ PP-Bizon | Judgement of Anubis (Well-Worn),"[-1.33, 13.03]"
★ Butterfly Knife | Safari Mesh (Well-Worn),"[-2.8100000000000023, 325.0]"
★ Butterfly Knife | Safari Mesh (Minimal Wear),"[33.80000000000001, 340.0]"
StatTrak™ M4A1-S | Cyrex (Battle-Scarred),"[1.8200000000000003, 20.95]"
AWP | Pink DDPAT (Factory New),"[1.6299999999999955, 85.0]"
StatTrak™ P250 | Asiimov (Minimal Wear),"[-7.359999999999999, 73.5]"
StatTrak™ P90 | Asiimov (Minimal Wear),"[1.9100000000000037, 48.61]"
StatTrak™ Five-SeveN | Fowl Play (Factory New),"[3.469999999999999, 12.98]"
★ StatTrak™ Butterfly Knife,"[72.95000000000005, 1150.0]"
★ Butterfly Knife | Case Hardened (Field-Tested),"[70.0, 500.0]"
★ StatTrak™ Butterfly Knife | Boreal Forest (Field-Tested),"[-29.95999999999998, 390.0]"
★ StatTrak™ Butterfly Knife | Fade (Factory New),"[-49.0, 2049.0]"
★ Butterfly Knife | Night (Well-Worn),"[43.01999999999998, 369.0]"
StatTrak™ M4A1-S | Cyrex (Factory New),"[8.5, 38.89]"
★ Butterfly Knife | Case Hardened (Well-Worn),"[-89.20000000000005, 599.2]"
★ StatTrak™ Butterfly Knife | Stained (Field-Tested),"[11.410000000000025, 400.0]"
★ Butterfly Knife | Urban Masked (Battle-Scarred),"[32.079999999999984, 300.0]"
StatTrak™ M4A1-S | Chantico's Fire (Factory New),"[-55.93000000000001, 299.0]"
★ StatTrak™ Butterfly Knife | Scorched (Field-Tested),"[19.610000000000014, 319.0]"
★ Butterfly Knife | Forest DDPAT (Minimal Wear),"[26.610000000000014, 399.99]"
★ Butterfly Knife | Boreal Forest (Battle-Scarred),"[-64.43, 399.95]"
★ StatTrak™ Butterfly Knife | Crimson Web (Field-Tested),"[41.0, 759.0]"
★ Butterfly Knife | Urban Masked (Minimal Wear),"[71.85999999999996, 374.98]"
★ Butterfly Knife | Case Hardened (Minimal Wear),"[81.0, 559.0]"
★ Butterfly Knife | Crimson Web (Battle-Scarred),"[-55.870000000000005, 591.51]"
★ StatTrak™ Butterfly Knife | Case Hardened (Field-Tested),"[33.289999999999964, 550.0]"
★ Karambit | Night (Factory New),"[-272.9, 900.0]"
★ Butterfly Knife | Boreal Forest (Well-Worn),"[23.00999999999999, 325.0]"
★ Butterfly Knife | Blue Steel (Minimal Wear),"[65.01999999999998, 610.0]"
StatTrak™ P90 | Asiimov (Factory New),"[-59.19, 199.0]"
★ StatTrak™ Butterfly Knife | Crimson Web (Battle-Scarred),"[-947.86, 1477.0]"
★ StatTrak™ Butterfly Knife | Blue Steel (Minimal Wear),"[0.13999999999998636, 680.0]"
StatTrak™ M4A1-S | Cyrex (Well-Worn),"[4.27, 21.0]"
★ StatTrak™ Butterfly Knife | Stained (Well-Worn),"[42.129999999999995, 375.0]"
Dust II Pin,"[1.7600000000000016, 28.0]"
Guardian Elite Pin,"[6.189999999999998, 30.0]"
Operation Bravo Pass,"[0.20999999999997954, 139.99]"
M4A4 | Modern Hunter (Battle-Scarred),"[0.3699999999999992, 15.0]"
MAG-7 | Hazard (Well-Worn),"[-11.919999999999998, 15.79]"
FAMAS | Spitfire (Field-Tested),"[-17.62, 23.37]"
Negev | Palm (Minimal Wear),"[-110.17, 113.22]"
Negev | Palm (Factory New),"[-1.8800000000000008, 11.0]"
AUG | Anodized Navy (Factory New),"[2.370000000000001, 10.94]"
SCAR-20 | Emerald (Factory New),"[3.0299999999999994, 10.97]"
★ Gut Knife | Boreal Forest (Well-Worn),"[-10.939999999999998, 82.19]"
Tec-9 | Tornado (Factory New),"[-19.619999999999997, 25.95]"
FAMAS | Spitfire (Minimal Wear),"[-22.200000000000003, 43.99]"
Operation Bravo Case,"[10.340000000000003, 30.0]"
M4A4 | Zirka (Field-Tested),"[0.20000000000000284, 19.49]"
M4A1-S | Bright Water (Field-Tested),"[-5.009999999999998, 24.99]"
StatTrak™ Nova | Tempest (Minimal Wear),"[-6.85, 13.0]"
USP-S | Overgrowth (Field-Tested),"[2.2099999999999973, 16.62]"
Dual Berettas | Black Limba (Factory New),"[-50.22, 59.0]"
Glock-18 | Sand Dune (Factory New),"[-4.719999999999999, 43.99]"
SG 553 | Wave Spray (Minimal Wear),"[-19.89, 24.0]"
Dual Berettas | Black Limba (Field-Tested),"[-24.21, 28.0]"
M4A1-S | Bright Water (Minimal Wear),"[-0.1999999999999993, 20.3]"
P2000 | Ocean Foam (Factory New),"[-1.009999999999991, 133.0]"
StatTrak™ SG 553 | Wave Spray (Field-Tested),"[-14.969999999999999, 20.0]"
Dual Berettas | Black Limba (Battle-Scarred),"[-16.46, 20.0]"
AWP | Graphite (Factory New),"[28.329999999999984, 132.99]"
UMP-45 | Bone Pile (Factory New),"[-32.97, 45.0]"
AK-47 | Fire Serpent (Field-Tested),"[158.44000000000005, 599.0]"
Dual Berettas | Black Limba (Minimal Wear),"[-39.97, 43.99]"
StatTrak™ UMP-45 | Bone Pile (Field-Tested),"[-24.939999999999998, 29.74]"
StatTrak™ SG 553 | Wave Spray (Minimal Wear),"[-59.019999999999996, 65.0]"
StatTrak™ G3SG1 | Demeter (Battle-Scarred),"[-18.0, 22.68]"
M4A4 | Zirka (Minimal Wear),"[-0.4299999999999997, 20.94]"
SSG 08 | Mayan Dreams (Factory New),"[-0.8200000000000003, 14.71]"
StatTrak™ Dual Berettas | Black Limba (Field-Tested),"[-27.64, 32.36]"
StatTrak™ M4A4 | Zirka (Field-Tested),"[-21.17, 58.2]"
StatTrak™ M4A4 | Zirka (Minimal Wear),"[-27.380000000000003, 75.0]"
StatTrak™ SG 553 | Wave Spray (Well-Worn),"[-15.32, 20.0]"
StatTrak™ M4A1-S | Bright Water (Minimal Wear),"[4.660000000000004, 44.61]"
StatTrak™ G3SG1 | Demeter (Minimal Wear),"[-32.129999999999995, 39.12]"
Desert Eagle | Golden Koi (Factory New),"[2.8200000000000003, 31.6]"
USP-S | Overgrowth (Well-Worn),"[2.490000000000002, 16.86]"
StatTrak™ MAC-10 | Graven (Field-Tested),"[-28.200000000000003, 67.9]"
StatTrak™ Galil AR | Shattered (Battle-Scarred),"[-41.129999999999995, 45.3]"
Desert Eagle | Golden Koi (Minimal Wear),"[5.619999999999997, 30.0]"
StatTrak™ Galil AR | Shattered (Minimal Wear),"[-20.45, 25.99]"
StatTrak™ USP-S | Overgrowth (Field-Tested),"[6.079999999999998, 35.29]"
StatTrak™ Dual Berettas | Black Limba (Well-Worn),"[-13.89, 18.0]"
USP-S | Overgrowth (Minimal Wear),"[-1.4400000000000013, 21.69]"
AWP | Graphite (Minimal Wear),"[12.189999999999998, 134.13]"
M4A4 | Zirka (Well-Worn),"[-69.02, 88.96]"
StatTrak™ Dual Berettas | Black Limba (Battle-Scarred),"[-24.369999999999997, 28.77]"
Nova | Tempest (Factory New),"[-5.130000000000001, 13.99]"
StatTrak™ Dual Berettas | Black Limba (Minimal Wear),"[-6.91, 12.0]"
StatTrak™ G3SG1 | Demeter (Well-Worn),"[-56.419999999999995, 61.16]"
StatTrak™ AWP | Graphite (Factory New),"[44.789999999999964, 386.99]"
AK-47 | Fire Serpent (Minimal Wear),"[254.01999999999998, 950.0]"
StatTrak™ Galil AR | Shattered (Well-Worn),"[-16.35, 21.0]"
AK-47 | Fire Serpent (Battle-Scarred),"[64.56, 379.94]"
StatTrak™ USP-S | Overgrowth (Minimal Wear),"[-1.4600000000000009, 55.0]"
G3SG1 | Demeter (Factory New),"[-15.64, 27.0]"
StatTrak™ MAC-10 | Graven (Minimal Wear),"[-6.490000000000002, 48.99]"
StatTrak™ P2000 | Ocean Foam (Factory New),"[16.089999999999975, 385.0]"
StatTrak™ SG 553 | Wave Spray (Battle-Scarred),"[-20.18, 24.41]"
StatTrak™ AK-47 | Fire Serpent (Field-Tested),"[-990.0, 2990.0]"
StatTrak™ M4A1-S | Bright Water (Field-Tested),"[-10.149999999999999, 55.0]"
StatTrak™ Nova | Tempest (Factory New),"[-3.2300000000000004, 25.97]"
Negev | Bratatat (Factory New),"[-9.2, 14.0]"
StatTrak™ XM1014 | Red Python (Minimal Wear),"[-12.53, 15.0]"
XM1014 | Red Python (Minimal Wear),"[-11.89, 13.0]"
StatTrak™ Desert Eagle | Crimson Web (Field-Tested),"[2.7399999999999984, 10.71]"
StatTrak™ Desert Eagle | Crimson Web (Well-Worn),"[-1.8200000000000003, 13.68]"
AK-47 | Jaguar (Minimal Wear),"[10.7, 26.99]"
Desert Eagle | Crimson Web (Minimal Wear),"[5.01, 14.4]"
M4A4 | Bullet Rain (Minimal Wear),"[1.5600000000000005, 14.33]"
M4A4 | Zirka (Factory New),"[-19.840000000000003, 55.0]"
AK-47 | Jaguar (Battle-Scarred),"[0.9999999999999982, 15.99]"
StatTrak™ AWP | Corticera (Minimal Wear),"[1.8200000000000003, 27.59]"
StatTrak™ AWP | Corticera (Field-Tested),"[2.8200000000000003, 17.74]"
AK-47 | Jaguar (Field-Tested),"[4.609999999999999, 17.96]"
StatTrak™ P90 | Virus (Battle-Scarred),"[-13.799999999999999, 15.79]"
AK-47 | Jaguar (Well-Worn),"[3.360000000000001, 15.17]"
StatTrak™ USP-S | Overgrowth (Well-Worn),"[2.539999999999999, 37.45]"
P90 | Emerald Dragon (Factory New),"[-50.629999999999995, 260.0]"
Desert Eagle | Crimson Web (Factory New),"[9.210000000000008, 79.08]"
StatTrak™ Desert Eagle | Crimson Web (Minimal Wear),"[8.700000000000003, 46.93]"
AWP | Corticera (Factory New),"[-1.2899999999999991, 24.72]"
M4A4 | Bullet Rain (Factory New),"[-11.04, 55.0]"
StatTrak™ Desert Eagle | Crimson Web (Battle-Scarred),"[0.39000000000000057, 10.92]"
StatTrak™ AUG | Bengal Tiger (Minimal Wear),"[1.4899999999999984, 27.0]"
StatTrak™ M4A4 | Bullet Rain (Field-Tested),"[1.0300000000000011, 27.0]"
StatTrak™ M4A4 | Bullet Rain (Factory New),"[20.00999999999999, 144.99]"
StatTrak™ M4A4 | Bullet Rain (Minimal Wear),"[5.960000000000001, 52.23]"
StatTrak™ AUG | Bengal Tiger (Field-Tested),"[-2.76, 11.41]"
MAC-10 | Ultraviolet (Factory New),"[-9.549999999999999, 19.99]"
StatTrak™ Nova | Bloomstick (Minimal Wear),"[3.1800000000000033, 20.99]"
StatTrak™ AUG | Bengal Tiger (Well-Worn),"[-16.7, 25.0]"
